Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Chevrolet,Malibu,2018,4.9,Electric,Automatic,139584,5,3,14056
Chevrolet,Equinox,2017,1.4,Diesel,Semi-Automatic,139584,4,4,8839
Ford,Explorer,2004,3.6,Electric,Semi-Automatic,139584,2,2,6420
BMW,3 Series,2009,1.7,Electric,Automatic,139584,2,5,10085
BMW,3 Series,2022,3,Diesel,Semi-Automatic,139584,4,1,7863
Audi,A4,2013,4.4,Petrol,Semi-Automatic,139584,3,3,10799
Hyundai,Tucson,2002,1.5,Petrol,Manual,139584,5,2,4475
Kia,Rio,2008,2.1,Diesel,Semi-Automatic,139584,2,5,6074
Hyundai,Sonata,2000,4.4,Hybrid,Manual,139584,5,5,6820
Toyota,RAV4,2001,3.3,Diesel,Semi-Automatic,139584,3,2,4164
Audi,Q5,2005,3.1,Electric,Semi-Automatic,139584,5,1,8530
Toyota,Corolla,2018,4.9,Hybrid,Semi-Automatic,139584,2,2,14469
Volkswagen,Passat,2001,2.6,Petrol,Manual,139584,4,5,5387
Chevrolet,Malibu,2019,1.3,Petrol,Semi-Automatic,139584,3,5,10387
Ford,Explorer,2023,2.5,Petrol,Semi-Automatic,139584,5,3,10118
Ford,Focus,2006,2.4,Electric,Manual,139584,2,5,8135
Hyundai,Tucson,2018,2.5,Hybrid,Semi-Automatic,139584,5,4,11791
Audi,A3,2006,3.8,Hybrid,Semi-Automatic,139584,5,5,10104
Ford,Focus,2022,4.5,Petrol,Semi-Automatic,139584,3,5,10572
Hyundai,Sonata,2008,1.5,Hybrid,Automatic,139584,4,1,9361
Chevrolet,Malibu,2016,3.1,Hybrid,Automatic,139584,5,2,13448
Kia,Optima,2004,1.7,Electric,Semi-Automatic,139584,4,3,4258
Audi,A4,2003,1.3,Diesel,Automatic,139584,5,3,3075
Chevrolet,Impala,2003,2.6,Hybrid,Automatic,139584,2,1,9811
Volkswagen,Golf,2000,1.3,Petrol,Manual,139584,2,5,2000
Chevrolet,Malibu,2021,2.4,Diesel,Manual,139584,3,1,12001
Audi,A4,2020,4.6,Electric,Automatic,139584,3,4,12993
Mercedes,GLA,2023,3.2,Hybrid,Manual,139584,5,2,12071
Chevrolet,Impala,2020,4.1,Petrol,Automatic,139584,5,5,13841
Kia,Optima,2008,3.7,Diesel,Manual,139584,2,1,6184
Kia,Sportage,2019,3.8,Petrol,Automatic,139584,5,5,14681
Chevrolet,Impala,2020,2.5,Hybrid,Semi-Automatic,139584,2,3,12449
Hyundai,Elantra,2017,1.8,Electric,Semi-Automatic,139584,5,5,8987
Hyundai,Tucson,2003,3,Hybrid,Manual,139584,3,3,6347
Mercedes,GLA,2018,3.5,Electric,Semi-Automatic,139584,3,5,9444
Ford,Focus,2011,4,Hybrid,Manual,139584,2,5,12084
Kia,Sportage,2011,1.9,Hybrid,Automatic,139584,5,1,6750
Audi,Q5,2007,1.1,Petrol,Automatic,139584,3,1,8629
Toyota,Camry,2007,1.5,Electric,Semi-Automatic,139584,5,4,7524
Kia,Optima,2014,4.7,Petrol,Automatic,139584,2,2,8688
Honda,Civic,2001,1.3,Petrol,Automatic,139584,5,1,4063
BMW,5 Series,2015,1.2,Diesel,Manual,139584,4,2,9390
Ford,Explorer,2016,2.3,Electric,Automatic,139584,2,4,9273
Audi,Q5,2018,3.4,Electric,Automatic,139584,2,1,12112
Honda,CR-V,2020,1.1,Electric,Automatic,139584,5,5,9261
Kia,Rio,2009,2.8,Diesel,Automatic,139584,4,4,9113
Mercedes,GLA,2015,4.4,Hybrid,Automatic,139584,3,3,15253
Audi,A4,2019,4.6,Diesel,Manual,139584,3,5,11523
Mercedes,C-Class,2018,1.1,Hybrid,Automatic,139584,5,4,11393
BMW,5 Series,2007,1.9,Petrol,Semi-Automatic,139584,2,2,5208
Audi,A4,2005,3.3,Electric,Semi-Automatic,139584,2,4,7128
Honda,Accord,2021,1.2,Petrol,Manual,139584,2,4,7808
Chevrolet,Equinox,2012,4.3,Hybrid,Automatic,139584,3,5,13878
Hyundai,Tucson,2001,3.5,Hybrid,Manual,139584,4,4,8384
Volkswagen,Passat,2009,1.7,Electric,Semi-Automatic,139584,2,3,6621
Mercedes,E-Class,2001,2.7,Petrol,Manual,139584,2,4,6389
Volkswagen,Passat,2005,3.1,Electric,Semi-Automatic,139584,4,5,8915
Toyota,Corolla,2002,1.5,Electric,Automatic,139584,5,1,8059
Volkswagen,Golf,2002,4.3,Electric,Semi-Automatic,139584,2,3,10471
Kia,Sportage,2010,2.1,Electric,Semi-Automatic,139584,3,2,10988
Chevrolet,Malibu,2014,4.1,Diesel,Semi-Automatic,139584,2,2,7287
Volkswagen,Passat,2003,2,Petrol,Semi-Automatic,139584,2,5,4116
Honda,Civic,2013,2.9,Electric,Automatic,139584,4,5,14081
Ford,Fiesta,2017,4.2,Petrol,Semi-Automatic,139584,2,3,11647
Audi,A3,2003,1.5,Electric,Semi-Automatic,139584,4,3,5217
Ford,Explorer,2006,4.9,Hybrid,Semi-Automatic,139584,2,3,11594
Audi,A3,2013,3.4,Petrol,Automatic,139584,4,5,11227
Audi,A3,2005,4.1,Diesel,Semi-Automatic,139584,3,5,3872
Honda,Civic,2006,1.9,Petrol,Manual,139584,3,1,5831
Mercedes,E-Class,2006,3.8,Electric,Automatic,139584,4,1,9172
Kia,Optima,2020,1.5,Hybrid,Semi-Automatic,139584,4,4,11419
Kia,Sportage,2000,4.1,Diesel,Semi-Automatic,139584,5,4,3924
BMW,3 Series,2004,1.3,Diesel,Automatic,139584,5,2,5443
Audi,A4,2023,1.6,Hybrid,Manual,139584,2,2,7917
Honda,CR-V,2019,3.2,Diesel,Automatic,139584,2,4,10845
Honda,Accord,2013,1,Petrol,Automatic,139584,4,1,7277
BMW,X5,2017,1.4,Electric,Semi-Automatic,139584,4,4,8166
Chevrolet,Impala,2007,2.6,Petrol,Automatic,139584,2,1,6368
Mercedes,E-Class,2002,3.5,Petrol,Automatic,139584,2,2,6345
Ford,Fiesta,2021,2.5,Electric,Semi-Automatic,139584,2,4,11215
Kia,Sportage,2023,3.3,Petrol,Manual,139584,3,5,11766
Honda,Civic,2009,4.2,Diesel,Semi-Automatic,139584,4,1,10870
Hyundai,Elantra,2007,2.6,Hybrid,Automatic,139584,2,1,8022
BMW,X5,2013,2.9,Diesel,Automatic,139584,5,2,8064
Hyundai,Tucson,2001,3.6,Hybrid,Manual,139584,4,1,6625
Mercedes,GLA,2008,2.5,Electric,Automatic,139584,4,4,9745
Toyota,Camry,2006,1.5,Electric,Semi-Automatic,139584,5,1,8842
Hyundai,Sonata,2013,4.6,Electric,Automatic,139584,2,4,12438
Ford,Fiesta,2022,2.8,Electric,Manual,139584,2,1,10644
Honda,CR-V,2002,2.1,Electric,Manual,139584,2,2,4851
Ford,Explorer,2013,1.6,Petrol,Semi-Automatic,139584,4,4,9396
BMW,X5,2023,1.6,Electric,Automatic,139584,3,5,11294
Honda,CR-V,2014,2.1,Electric,Semi-Automatic,139584,2,3,8438
Honda,Accord,2017,3.7,Hybrid,Semi-Automatic,139584,5,3,11334
Toyota,Camry,2016,2.4,Petrol,Automatic,139584,3,1,10657
Toyota,Camry,2003,1.1,Electric,Manual,139584,5,1,5698
BMW,X5,2012,3.4,Hybrid,Automatic,139584,3,3,9000
Hyundai,Elantra,2011,2,Petrol,Semi-Automatic,139584,5,5,8924
Honda,Accord,2015,2.9,Electric,Manual,139584,5,1,13080
Honda,Accord,2020,3.1,Petrol,Manual,139584,4,1,12986
BMW,3 Series,2009,2.5,Electric,Automatic,139584,4,3,11810
Chevrolet,Impala,2010,3.2,Electric,Semi-Automatic,139584,3,3,10518
Audi,A3,2008,2.6,Diesel,Semi-Automatic,139584,5,1,6862
Ford,Focus,2021,3.8,Hybrid,Manual,139584,3,3,12622
Audi,A3,2022,1.5,Electric,Automatic,139584,5,5,13920
Toyota,Corolla,2015,3.2,Diesel,Semi-Automatic,139584,4,5,7039
Mercedes,C-Class,2020,2.9,Petrol,Automatic,139584,5,2,9367
Kia,Rio,2005,1.6,Petrol,Manual,139584,5,1,3774
Toyota,RAV4,2020,2.1,Diesel,Automatic,139584,4,3,13069
Hyundai,Tucson,2003,4.9,Petrol,Automatic,139584,4,4,11127
Toyota,Camry,2003,3.6,Electric,Automatic,139584,5,1,7532
Ford,Focus,2006,3.3,Petrol,Automatic,139584,5,1,6133
Ford,Focus,2023,2.2,Petrol,Automatic,139584,4,4,10114
Honda,Civic,2018,2,Diesel,Semi-Automatic,139584,4,5,11249
Toyota,Corolla,2006,2.7,Electric,Semi-Automatic,139584,5,5,7883
Mercedes,C-Class,2011,1.8,Diesel,Semi-Automatic,139584,3,3,4926
Volkswagen,Golf,2022,2.3,Petrol,Semi-Automatic,139584,3,1,11080
Chevrolet,Equinox,2021,2.4,Diesel,Semi-Automatic,139584,4,5,8596
Volkswagen,Golf,2000,3.6,Petrol,Automatic,139584,3,5,6494
Audi,A3,2002,1.8,Electric,Manual,139584,5,4,7814
Chevrolet,Impala,2017,4.9,Petrol,Semi-Automatic,139584,4,3,11757
Hyundai,Sonata,2003,2.5,Diesel,Automatic,139584,5,5,5407
Chevrolet,Impala,2023,3.7,Hybrid,Semi-Automatic,139584,2,5,13818
BMW,X5,2009,2.6,Hybrid,Manual,139584,5,3,6401
Kia,Sportage,2022,2.2,Electric,Automatic,139584,2,2,14644
BMW,3 Series,2012,3.7,Diesel,Automatic,139584,2,3,8038
Volkswagen,Golf,2015,2.2,Diesel,Automatic,139584,5,3,11321
Hyundai,Sonata,2016,3.4,Hybrid,Semi-Automatic,139584,5,5,11995
Chevrolet,Impala,2022,4.5,Petrol,Semi-Automatic,139584,5,1,11885
Audi,A3,2006,1,Petrol,Manual,139584,4,3,5225
Audi,A4,2019,4.3,Hybrid,Manual,139584,3,2,10270
Volkswagen,Golf,2005,3.3,Diesel,Manual,139584,2,1,7626
Kia,Sportage,2007,4.9,Hybrid,Manual,139584,4,3,11214
Chevrolet,Malibu,2005,1.4,Electric,Automatic,139584,4,3,9089
Toyota,RAV4,2001,1.1,Diesel,Semi-Automatic,139584,2,5,2000
Honda,Accord,2010,2.3,Petrol,Automatic,139584,4,2,9410
Hyundai,Tucson,2014,2.8,Diesel,Automatic,139584,3,4,6683
BMW,3 Series,2010,1.5,Diesel,Semi-Automatic,139584,2,3,4318
Kia,Rio,2023,4.3,Electric,Manual,139584,5,5,12287
Ford,Focus,2000,4,Petrol,Automatic,139584,3,4,8051
Honda,Civic,2007,3.3,Diesel,Automatic,139584,4,1,8457
Ford,Focus,2020,2.8,Electric,Automatic,139584,2,1,14505
Honda,Accord,2006,3.7,Diesel,Manual,139584,4,4,9049
Hyundai,Sonata,2016,3.5,Petrol,Semi-Automatic,139584,4,3,9094
Volkswagen,Golf,2009,3.1,Petrol,Semi-Automatic,139584,4,2,7970
Chevrolet,Equinox,2020,2.8,Diesel,Automatic,139584,5,4,11728
BMW,X5,2000,4.1,Diesel,Manual,139584,4,3,5680
Kia,Sportage,2014,1.1,Petrol,Automatic,139584,5,4,5536
Toyota,RAV4,2020,1.9,Hybrid,Manual,139584,5,5,12941
Mercedes,E-Class,2011,4.1,Petrol,Semi-Automatic,139584,5,2,9804
Hyundai,Tucson,2010,4.9,Hybrid,Semi-Automatic,139584,3,5,9334
Kia,Rio,2021,4,Hybrid,Semi-Automatic,139584,5,3,9573
Mercedes,C-Class,2019,3,Diesel,Automatic,139584,4,2,10567
BMW,X5,2010,2.4,Hybrid,Automatic,139584,5,5,11127
Honda,CR-V,2023,2.4,Petrol,Manual,139584,4,3,10905
Mercedes,C-Class,2001,4.8,Hybrid,Automatic,139584,2,5,7567
Hyundai,Tucson,2014,4.8,Petrol,Automatic,139584,5,4,13462
Toyota,Camry,2004,2.1,Electric,Manual,139584,5,2,5775
Honda,Civic,2018,1.6,Petrol,Manual,139584,5,5,5651
BMW,X5,2004,4.4,Electric,Automatic,139584,2,3,7939
Volkswagen,Golf,2006,4.4,Petrol,Manual,139584,5,5,6387
Mercedes,GLA,2013,3.7,Diesel,Manual,139584,5,2,8477
Mercedes,E-Class,2015,2.2,Hybrid,Automatic,139584,5,1,9907
Honda,CR-V,2006,1.9,Diesel,Manual,139584,5,2,5259
Ford,Focus,2001,3.3,Electric,Semi-Automatic,139584,3,3,4380
Chevrolet,Equinox,2004,2.1,Electric,Automatic,139584,2,1,8676
Hyundai,Sonata,2013,4.4,Diesel,Semi-Automatic,139584,5,5,12334
Toyota,RAV4,2017,2.3,Electric,Automatic,139584,2,3,10735
Kia,Rio,2011,3.8,Hybrid,Semi-Automatic,139584,2,5,7451
Mercedes,E-Class,2008,3.5,Electric,Automatic,139584,5,4,10336
BMW,X5,2014,2.9,Petrol,Manual,139584,4,3,10612
Audi,A3,2010,1.9,Electric,Semi-Automatic,139584,5,2,6865
Audi,Q5,2021,1.3,Electric,Manual,139584,4,2,8949
Toyota,Camry,2008,3.6,Petrol,Automatic,139584,5,2,6061
Kia,Rio,2010,2.6,Diesel,Manual,139584,5,1,9680
Toyota,Corolla,2005,2.5,Petrol,Automatic,139584,5,2,8579
Chevrolet,Malibu,2021,1.3,Electric,Semi-Automatic,139584,3,4,9705
Kia,Rio,2013,2.2,Electric,Manual,139584,3,5,7190
Mercedes,C-Class,2001,2.6,Petrol,Manual,139584,4,1,4820
Volkswagen,Golf,2012,1.5,Diesel,Manual,139584,4,3,6931
Ford,Explorer,2019,2.9,Hybrid,Manual,139584,3,1,9048
Mercedes,C-Class,2019,1.2,Electric,Manual,139584,2,1,11770
Mercedes,GLA,2012,4.1,Hybrid,Automatic,139584,2,5,11213
Toyota,Camry,2017,3.8,Diesel,Automatic,139584,4,1,13457
Chevrolet,Malibu,2003,1.8,Diesel,Automatic,139584,5,5,3456
Hyundai,Sonata,2012,3.9,Hybrid,Manual,139584,2,4,10032
Mercedes,E-Class,2019,2.8,Hybrid,Manual,139584,5,3,13038
Kia,Rio,2020,3,Diesel,Semi-Automatic,139584,2,5,11213
Ford,Explorer,2023,4.2,Hybrid,Manual,139584,5,4,12757
BMW,3 Series,2009,3.5,Hybrid,Semi-Automatic,139584,3,5,8294
Hyundai,Elantra,2004,2.3,Diesel,Automatic,139584,4,4,7725
Volkswagen,Passat,2011,4.7,Diesel,Manual,139584,5,5,8504
Volkswagen,Passat,2017,3.5,Petrol,Manual,139584,5,2,10414
Hyundai,Sonata,2008,4,Electric,Automatic,139584,4,3,11253
Audi,A3,2019,3.8,Electric,Automatic,139584,5,3,16342
Hyundai,Tucson,2019,3.5,Hybrid,Automatic,139584,3,4,13230
Chevrolet,Malibu,2009,3.8,Electric,Automatic,139584,5,4,8783
Volkswagen,Tiguan,2015,4.5,Hybrid,Automatic,139584,3,5,14567
Audi,Q5,2011,4.3,Petrol,Automatic,139584,2,2,8819
Chevrolet,Equinox,2023,1.4,Petrol,Semi-Automatic,139584,5,1,7377
BMW,3 Series,2014,2,Electric,Automatic,139584,4,1,11950
Ford,Focus,2003,4.4,Hybrid,Semi-Automatic,139584,5,2,4932
Hyundai,Elantra,2017,2.8,Diesel,Semi-Automatic,139584,5,3,8684
Honda,Accord,2021,1.2,Petrol,Semi-Automatic,139584,3,4,8689
Toyota,RAV4,2014,4.1,Petrol,Semi-Automatic,139584,4,2,7019
Kia,Optima,2000,2.7,Petrol,Automatic,139584,3,3,2375
Chevrolet,Impala,2012,1.5,Petrol,Manual,139584,2,2,8769
BMW,X5,2012,3.1,Electric,Manual,139584,2,3,8501
Ford,Explorer,2006,4.4,Diesel,Semi-Automatic,139584,3,5,9975
BMW,5 Series,2019,4.4,Diesel,Manual,139584,4,2,10086
Toyota,Corolla,2007,5,Electric,Automatic,139584,4,4,13196
Ford,Explorer,2013,1.5,Electric,Manual,139584,3,5,10153
Honda,Accord,2005,3,Hybrid,Semi-Automatic,139584,4,5,9191
Honda,Civic,2010,5,Diesel,Manual,139584,3,2,11820
BMW,X5,2023,2.9,Electric,Semi-Automatic,139584,2,3,10095
Hyundai,Elantra,2007,2.8,Diesel,Semi-Automatic,139584,3,1,7366
Hyundai,Sonata,2020,3.6,Diesel,Semi-Automatic,139584,2,1,13352
Kia,Rio,2010,3.3,Electric,Semi-Automatic,139584,5,1,7974
Audi,A4,2005,3.2,Electric,Automatic,139584,5,5,8086
Chevrolet,Impala,2004,2.6,Hybrid,Automatic,139584,3,1,6608
Volkswagen,Tiguan,2021,3.4,Electric,Automatic,139584,5,2,12231
Honda,Accord,2009,1.8,Hybrid,Semi-Automatic,139584,2,4,8968
Toyota,Camry,2001,3.2,Hybrid,Manual,139584,3,5,7909
BMW,X5,2003,3.5,Petrol,Semi-Automatic,139584,5,2,5361
Honda,Accord,2002,1.9,Electric,Semi-Automatic,139584,2,1,5876
BMW,X5,2015,2.9,Hybrid,Semi-Automatic,139584,4,3,12112
Mercedes,E-Class,2009,3.6,Diesel,Manual,139584,2,5,5891
BMW,5 Series,2014,3.7,Hybrid,Semi-Automatic,139584,4,1,7641
Kia,Rio,2023,3.8,Diesel,Semi-Automatic,139584,5,4,9797
Hyundai,Sonata,2014,2,Electric,Automatic,139584,3,5,8690
Audi,A3,2016,3.5,Petrol,Semi-Automatic,139584,4,1,11769
Ford,Fiesta,2014,4,Diesel,Semi-Automatic,139584,2,4,10748
Ford,Focus,2021,3.2,Diesel,Manual,139584,4,4,12612
Audi,A3,2008,3.6,Electric,Automatic,139584,2,1,8683
Toyota,Corolla,2023,4.8,Electric,Automatic,139584,4,2,16358
Kia,Sportage,2016,4.5,Hybrid,Automatic,139584,3,2,14818
Toyota,Corolla,2006,4.4,Hybrid,Semi-Automatic,139584,2,2,7912
Toyota,Camry,2000,3.9,Electric,Semi-Automatic,139584,5,2,7636
Mercedes,E-Class,2020,2.5,Diesel,Automatic,139584,2,4,10085
Audi,Q5,2017,2,Hybrid,Manual,139584,2,2,10429
Mercedes,GLA,2013,4.2,Petrol,Semi-Automatic,139584,3,3,10801
Hyundai,Elantra,2010,1.9,Diesel,Automatic,139584,3,2,5307
Honda,CR-V,2010,1.5,Hybrid,Manual,139584,3,5,9261
Ford,Focus,2022,4.2,Petrol,Automatic,139584,3,2,12381
Ford,Explorer,2023,4.4,Diesel,Automatic,139584,2,1,16333
Chevrolet,Equinox,2017,1.1,Hybrid,Semi-Automatic,139584,3,5,5625
Hyundai,Elantra,2001,3.1,Hybrid,Semi-Automatic,139584,2,3,3110
Audi,Q5,2005,1.5,Petrol,Manual,139584,5,1,6947
Mercedes,E-Class,2009,3.9,Diesel,Semi-Automatic,139584,4,4,4719
Kia,Rio,2022,2.6,Electric,Automatic,139584,3,3,14156
Toyota,RAV4,2013,1.6,Electric,Automatic,139584,5,1,10848
Audi,Q5,2000,4.1,Hybrid,Manual,139584,5,1,3699
Hyundai,Sonata,2002,2.1,Hybrid,Semi-Automatic,139584,3,1,2000
Hyundai,Elantra,2022,2.4,Petrol,Automatic,139584,2,4,12629
Audi,A3,2018,1.1,Diesel,Semi-Automatic,139584,3,3,10349
Volkswagen,Golf,2020,2,Hybrid,Semi-Automatic,139584,4,1,9762
Audi,Q5,2002,3.2,Hybrid,Automatic,139584,2,5,7943
Ford,Fiesta,2016,3.4,Diesel,Manual,139584,3,2,11874
Honda,CR-V,2003,1.8,Electric,Manual,139584,4,2,2964
Audi,A3,2004,3.4,Electric,Semi-Automatic,139584,5,1,9885
Chevrolet,Impala,2009,3.1,Petrol,Manual,139584,5,5,6056
Audi,A4,2023,4.2,Electric,Automatic,139584,5,2,14486
Hyundai,Sonata,2012,2.2,Hybrid,Manual,139584,5,2,5650
Ford,Focus,2001,3.6,Petrol,Semi-Automatic,139584,5,2,4267
Hyundai,Tucson,2013,2.3,Diesel,Automatic,139584,5,2,10559
BMW,5 Series,2001,4,Diesel,Manual,139584,5,1,3098
Honda,CR-V,2011,4.7,Diesel,Manual,139584,4,3,10773
Chevrolet,Impala,2022,4.4,Electric,Manual,139584,4,2,16844
Hyundai,Elantra,2016,1.4,Diesel,Manual,139584,2,4,7658
Volkswagen,Golf,2003,3.5,Petrol,Manual,139584,4,5,5863
Ford,Explorer,2018,2.3,Electric,Semi-Automatic,139584,3,3,8774
BMW,3 Series,2017,3.2,Electric,Automatic,139584,4,2,10697
Kia,Sportage,2007,3.1,Electric,Semi-Automatic,139584,2,2,11264
Honda,Civic,2018,3.6,Diesel,Manual,139584,5,5,10066
Volkswagen,Passat,2003,2.6,Electric,Manual,139584,5,3,7819
BMW,3 Series,2007,2.5,Electric,Manual,139584,2,2,6755
Honda,Accord,2019,3.3,Electric,Manual,139584,2,2,13249
Ford,Focus,2006,2.5,Diesel,Automatic,139584,2,2,8235
Ford,Fiesta,2013,4.2,Diesel,Manual,139584,4,5,7529
BMW,X5,2004,1.4,Petrol,Manual,139584,4,1,6677
Chevrolet,Impala,2022,4.7,Diesel,Manual,139584,4,1,13106
Kia,Optima,2010,1.9,Electric,Manual,139584,4,1,6109
Toyota,RAV4,2004,2,Electric,Automatic,139584,4,2,5912
Chevrolet,Equinox,2014,1.5,Diesel,Semi-Automatic,139584,5,1,7665
Mercedes,C-Class,2023,1.3,Hybrid,Automatic,139584,2,5,14288
Ford,Explorer,2017,2.7,Electric,Semi-Automatic,139584,4,4,8359
Volkswagen,Golf,2021,2.2,Hybrid,Automatic,139584,4,3,11984
Mercedes,C-Class,2017,1.3,Electric,Automatic,139584,5,2,12330
Volkswagen,Tiguan,2009,4.1,Diesel,Manual,139584,2,1,7361
Toyota,Corolla,2003,2.1,Hybrid,Semi-Automatic,139584,5,2,4145
Mercedes,E-Class,2015,3.2,Diesel,Manual,139584,2,1,7046
Audi,Q5,2012,2.1,Hybrid,Manual,139584,2,5,10505
Volkswagen,Tiguan,2023,1.1,Hybrid,Manual,139584,2,5,8285
BMW,X5,2015,4.3,Electric,Semi-Automatic,139584,4,4,13606
Ford,Explorer,2003,1.1,Hybrid,Semi-Automatic,139584,2,5,3198
Hyundai,Tucson,2011,4.2,Diesel,Automatic,139584,2,2,8985
Volkswagen,Passat,2002,2.2,Diesel,Manual,139584,5,2,2000
BMW,X5,2019,3.2,Electric,Automatic,139584,3,2,15541
Honda,Accord,2004,3.5,Petrol,Semi-Automatic,139584,4,5,4866
Volkswagen,Golf,2015,4.4,Hybrid,Automatic,139584,3,4,15463
Honda,CR-V,2005,4.4,Electric,Manual,139584,2,2,6488
Hyundai,Sonata,2023,1.7,Petrol,Manual,139584,4,4,9397
Ford,Explorer,2008,2.8,Petrol,Automatic,139584,2,1,7378
Ford,Focus,2022,1.7,Hybrid,Manual,139584,5,1,13134
Ford,Fiesta,2016,1.1,Petrol,Semi-Automatic,139584,4,5,8049
Kia,Sportage,2013,4.1,Hybrid,Manual,139584,4,2,11767
Ford,Explorer,2018,2,Electric,Manual,139584,5,4,9338
Chevrolet,Impala,2006,4.8,Hybrid,Automatic,139584,2,3,11353
Honda,Accord,2022,4.5,Petrol,Semi-Automatic,139584,4,4,9308
Toyota,Camry,2013,1.7,Hybrid,Semi-Automatic,139584,5,2,5579
Ford,Fiesta,2018,2.8,Electric,Manual,139584,5,4,9343
Toyota,Corolla,2000,2.3,Electric,Manual,139584,3,3,7711
Kia,Optima,2000,4.9,Hybrid,Manual,139584,3,3,9933
Kia,Rio,2019,4.8,Diesel,Manual,139584,2,5,9903
Volkswagen,Passat,2019,3.1,Electric,Manual,139584,3,5,12840
Volkswagen,Tiguan,2009,4,Hybrid,Semi-Automatic,139584,5,1,8077
Honda,Accord,2006,3.4,Electric,Semi-Automatic,139584,3,3,5966
Honda,CR-V,2020,3.6,Hybrid,Manual,139584,5,2,8903
Volkswagen,Tiguan,2016,2.7,Petrol,Automatic,139584,4,3,9225
Audi,A3,2010,1.4,Petrol,Automatic,139584,2,3,4860
Hyundai,Tucson,2021,3.6,Diesel,Automatic,139584,4,5,12918
Mercedes,C-Class,2009,3.9,Diesel,Automatic,139584,5,3,7657
Toyota,RAV4,2017,2.8,Electric,Manual,139584,3,3,11266
Ford,Fiesta,2019,4.2,Diesel,Automatic,139584,2,2,13092
Kia,Sportage,2018,5,Hybrid,Manual,139584,5,2,11928
Audi,A4,2010,2.9,Diesel,Semi-Automatic,139584,4,2,6722
BMW,3 Series,2019,1,Petrol,Semi-Automatic,139584,4,2,7621
Kia,Sportage,2006,3.5,Hybrid,Manual,139584,3,2,8792
Volkswagen,Golf,2014,2.4,Diesel,Semi-Automatic,139584,3,5,8222
Kia,Optima,2006,3.3,Electric,Semi-Automatic,139584,3,5,10597
Ford,Focus,2005,3.9,Hybrid,Manual,139584,5,2,9758
Audi,Q5,2021,2.3,Petrol,Semi-Automatic,139584,4,1,11931
Toyota,RAV4,2012,2.8,Electric,Semi-Automatic,139584,4,3,6542
Hyundai,Elantra,2004,1.4,Diesel,Semi-Automatic,139584,5,4,5976
Kia,Optima,2006,1.2,Hybrid,Semi-Automatic,139584,4,4,2620
Volkswagen,Golf,2014,4.8,Electric,Semi-Automatic,139584,3,2,12013
Honda,Accord,2003,4.4,Hybrid,Automatic,139584,5,2,6223
Mercedes,E-Class,2015,2.1,Hybrid,Manual,139584,2,3,5753
Toyota,Camry,2004,3.9,Diesel,Manual,139584,4,5,3354
Hyundai,Elantra,2018,4.6,Diesel,Semi-Automatic,139584,2,2,9689
Chevrolet,Equinox,2012,3.1,Petrol,Automatic,139584,5,2,6398
Ford,Fiesta,2022,2.1,Hybrid,Manual,139584,5,1,9537
Chevrolet,Malibu,2017,3.8,Electric,Manual,139584,2,3,14700
Kia,Optima,2018,4.7,Petrol,Automatic,139584,2,2,14610
Audi,Q5,2000,2.1,Hybrid,Semi-Automatic,139584,3,3,7061
Ford,Explorer,2017,3.4,Petrol,Semi-Automatic,139584,2,2,8401
Chevrolet,Impala,2005,3.2,Petrol,Manual,139584,2,1,6058
Ford,Explorer,2003,4.6,Hybrid,Semi-Automatic,139584,5,2,4902
Ford,Fiesta,2010,1.2,Electric,Semi-Automatic,139584,4,1,9183
Volkswagen,Tiguan,2016,4.4,Diesel,Automatic,139584,3,3,11813
Mercedes,GLA,2011,1.9,Petrol,Automatic,139584,4,3,7637
Hyundai,Elantra,2000,3.1,Electric,Automatic,139584,3,1,10300
Mercedes,C-Class,2015,2.7,Diesel,Semi-Automatic,139584,3,1,7648
BMW,X5,2011,3.1,Petrol,Manual,139584,2,4,10072
Hyundai,Sonata,2005,3.7,Electric,Semi-Automatic,139584,5,1,9527
Volkswagen,Passat,2013,1.6,Petrol,Manual,139584,2,3,4851
Audi,A4,2007,2.6,Electric,Manual,139584,4,2,10267
BMW,3 Series,2011,1.3,Petrol,Automatic,139584,2,3,6551
Honda,CR-V,2002,2,Petrol,Semi-Automatic,139584,2,5,4805
Kia,Sportage,2000,4.7,Hybrid,Manual,139584,3,1,8200
Kia,Optima,2020,5,Electric,Automatic,139584,3,1,16893
Audi,A3,2007,2.9,Petrol,Semi-Automatic,139584,5,4,7221
Ford,Explorer,2023,1.2,Hybrid,Automatic,139584,5,1,12249
Hyundai,Elantra,2018,4.7,Hybrid,Semi-Automatic,139584,3,5,12577
BMW,X5,2008,2.6,Hybrid,Automatic,139584,3,4,9114
Hyundai,Sonata,2020,4.1,Petrol,Semi-Automatic,139584,4,5,8644
Ford,Focus,2013,4.9,Diesel,Semi-Automatic,139584,2,2,10326
Hyundai,Sonata,2015,1.6,Diesel,Automatic,139584,4,4,11422
Mercedes,E-Class,2018,1.7,Electric,Automatic,139584,5,3,13997
Chevrolet,Impala,2022,4.4,Hybrid,Semi-Automatic,139584,5,5,12560
Chevrolet,Impala,2011,2.5,Hybrid,Automatic,139584,3,3,10402
Chevrolet,Equinox,2017,3.6,Petrol,Automatic,139584,3,2,12552
Ford,Explorer,2012,2.3,Hybrid,Semi-Automatic,139584,2,1,8254
